,Price,Image URLs,Model,Year,City,year,car_type,engine_size,gear,mileage,other_details
34,103000000,"['https://kolesa-photos.kcdn.online/webp/6e/6eefcf8e-56c0-4324-a7d0-9bfa10dcc52f/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6e/6eefcf8e-56c0-4324-a7d0-9bfa10dcc52f/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6e/6eefcf8e-56c0-4324-a7d0-9bfa10dcc52f/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6e/6eefcf8e-56c0-4324-a7d0-9bfa10dcc52f/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6e/6eefcf8e-56c0-4324-a7d0-9bfa10dcc52f/5-160x120.jpg']",Mercedes-Benz G 63 AMG,2022,Алматы,2022 г.,Б/у внедорожник,4 л,КПП автомат,9 000,"бензин, черный, Авто 100% в родном окрасе. Гарантия B..."
35,73800000,"['https://kolesa-photos.kcdn.online/webp/66/661baecc-1685-4875-8cf2-98915ef727f4/175-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/66/661baecc-1685-4875-8cf2-98915ef727f4/187-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/66/661baecc-1685-4875-8cf2-98915ef727f4/177-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/66/661baecc-1685-4875-8cf2-98915ef727f4/176-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/66/661baecc-1685-4875-8cf2-98915ef727f4/178-160x120.jpg']",Mercedes-Benz AMG GT,2019,Алматы,2019 г.,Б/у лифтбек,4 л,КПП робот,33 000,"бензин, черный, литые диски, тонировка, люк, спойлер, обве..."
36,4300000,"['https://kolesa-photos.kcdn.online/webp/fc/fc79ec5b-f97c-4cde-a8d9-9bee2a796c2e/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fc/fc79ec5b-f97c-4cde-a8d9-9bee2a796c2e/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fc/fc79ec5b-f97c-4cde-a8d9-9bee2a796c2e/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fc/fc79ec5b-f97c-4cde-a8d9-9bee2a796c2e/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fc/fc79ec5b-f97c-4cde-a8d9-9bee2a796c2e/5-160x120.jpg']",Mercedes-Benz Vito,1998,Алматы,1998 г.,Б/у минивэн,2.8 л,КПП автомат,438 731,"бензин, металлик"
37,25000000,"['https://kolesa-photos.kcdn.online/webp/ef/efc07331-6187-4168-80b4-9ad29bfcdff2/39-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ef/efc07331-6187-4168-80b4-9ad29bfcdff2/36-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ef/efc07331-6187-4168-80b4-9ad29bfcdff2/34-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ef/efc07331-6187-4168-80b4-9ad29bfcdff2/43-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ef/efc07331-6187-4168-80b4-9ad29bfcdff2/38-160x120.jpg']",Mercedes-Benz E 63 AMG,2014,Алматы,2014 г.,Б/у седан,5.5 л,КПП автомат,77 000,"бензин, белый, металлик, литые диски, тонировка, люк, па..."
38,6880000,"['https://kolesa-photos.kcdn.online/webp/6f/6f3db337-897f-4be9-8736-9bf6944dc92c/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6f/6f3db337-897f-4be9-8736-9bf6944dc92c/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6f/6f3db337-897f-4be9-8736-9bf6944dc92c/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6f/6f3db337-897f-4be9-8736-9bf6944dc92c/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6f/6f3db337-897f-4be9-8736-9bf6944dc92c/5-160x120.jpg']",Mercedes-Benz E 350,2007,Астана,2007 г.,Б/у седан,3.5 л,КПП автомат,181 000,"бензин, белый, металлик, литые диски, тонировка, люк, к..."
39,7500000,"['https://kolesa-photos.kcdn.online/webp/05/05b6f91e-68d4-47f5-aae5-9bf6b550e131/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/05/05b6f91e-68d4-47f5-aae5-9bf6b550e131/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/05/05b6f91e-68d4-47f5-aae5-9bf6b550e131/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/05/05b6f91e-68d4-47f5-aae5-9bf6b550e131/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/05/05b6f91e-68d4-47f5-aae5-9bf6b550e131/5-160x120.jpg']",Mercedes-Benz S 500,2007,Алматы,2007 г.,Б/у седан,5.5 л,КПП автомат,207 000,"бензин, белый, металлик, ОБМЕНА И ТОРГА НЕТ! Цена на не..."
40,4000000,"['https://kolesa-photos.kcdn.online/webp/29/29674d96-1c9d-44a9-8fe2-9b00e08bb84f/9-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/29/29674d96-1c9d-44a9-8fe2-9b00e08bb84f/10-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/29/29674d96-1c9d-44a9-8fe2-9b00e08bb84f/11-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/29/29674d96-1c9d-44a9-8fe2-9b00e08bb84f/12-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/29/29674d96-1c9d-44a9-8fe2-9b00e08bb84f/13-160x120.jpg']",Mercedes-Benz S 280,1994,Костанай,1994 г.,Б/у седан,2.8 л,КПП автомат,,"бензин, Газ-бензин отметка есть"
41,23000000,"['https://kolesa-photos.kcdn.online/webp/6d/6d6e4620-c0c8-4a97-8948-9bfece263569/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6d/6d6e4620-c0c8-4a97-8948-9bfece263569/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6d/6d6e4620-c0c8-4a97-8948-9bfece263569/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6d/6d6e4620-c0c8-4a97-8948-9bfece263569/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6d/6d6e4620-c0c8-4a97-8948-9bfece263569/5-160x120.jpg']",Mercedes-Benz G 55 AMG,2006,Алматы,2006 г.,Б/у внедорожник,5.5 л,КПП автомат,,"бензин, V8 Kompressor! Автомобиль в идеальном состоянии! Машина без влож..."
42,14500000,"['https://kolesa-photos.kcdn.online/webp/bb/bbb8b443-831f-446c-8cc1-9bfceb98502e/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/bb/bbb8b443-831f-446c-8cc1-9bfceb98502e/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/bb/bbb8b443-831f-446c-8cc1-9bfceb98502e/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/bb/bbb8b443-831f-446c-8cc1-9bfceb98502e/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/bb/bbb8b443-831f-446c-8cc1-9bfceb98502e/5-160x120.jpg']",Mercedes-Benz S 500,2010,Алматы,2010 г.,Б/у седан,4.7 л,КПП автомат,,"бензин, черный, Автомобиль в прекрасном состоянии. Весь в родной краске! Береж..."
43,28000000,"['https://kolesa-photos.kcdn.online/webp/32/32b0bcbd-2b52-49ec-843e-99f04279995e/17-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/32/32b0bcbd-2b52-49ec-843e-99f04279995e/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/32/32b0bcbd-2b52-49ec-843e-99f04279995e/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/32/32b0bcbd-2b52-49ec-843e-99f04279995e/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/32/32b0bcbd-2b52-49ec-843e-99f04279995e/4-160x120.jpg']",Mercedes-Benz GLS 450,2017,Астана,2017 г.,Б/у внедорожник,3 л,КПП автомат,69 000,"бензин, синий, металлик, литые диски, люк, панорамна..."
44,6700000,"['https://kolesa-photos.kcdn.online/webp/6b/6bf8a05b-5636-4cf0-b762-9bf282bdb523/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6b/6bf8a05b-5636-4cf0-b762-9bf282bdb523/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6b/6bf8a05b-5636-4cf0-b762-9bf282bdb523/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6b/6bf8a05b-5636-4cf0-b762-9bf282bdb523/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/6b/6bf8a05b-5636-4cf0-b762-9bf282bdb523/5-160x120.jpg']",Mercedes-Benz CLS 55 AMG,2005,Алматы,2005 г.,Б/у седан,5.5 л,КПП автомат,,"бензин, золотистый, металлик, литые диски, тонировка, спойлер, биксенон, линзо..."
45,4500000,"['https://kolesa-photos.kcdn.online/webp/38/38b56de0-d0d1-4ffa-a79b-9bfd52050c05/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/38/38b56de0-d0d1-4ffa-a79b-9bfd52050c05/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/38/38b56de0-d0d1-4ffa-a79b-9bfd52050c05/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/38/38b56de0-d0d1-4ffa-a79b-9bfd52050c05/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/38/38b56de0-d0d1-4ffa-a79b-9bfd52050c05/5-160x120.jpg']",Mercedes-Benz E 320,2004,Жезказган,2004 г.,Б/у седан,3.2 л,КПП автомат,,"бензин, синий, металлик, литые диски, люк, ксенон, линзованная оптика, дневные..."
46,9200000,['https://kolesa-photos.kcdn.online/webp/2c/2c6d5263-c0a3-4942-ab4f-9bfca0d93926/18-160x120.jpg'],Mercedes-Benz CLS 550,2008,Кендала,2008 г.,Б/у седан,5.5 л,КПП автомат,179 000,"бензин, черный, металлик, тонировка, люк, обвес, ксенон..."
47,4000000,"['https://kolesa-photos.kcdn.online/webp/c8/c866854d-4743-4a15-9ea8-9bf2e4f4c6f4/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c8/c866854d-4743-4a15-9ea8-9bf2e4f4c6f4/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c8/c866854d-4743-4a15-9ea8-9bf2e4f4c6f4/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c8/c866854d-4743-4a15-9ea8-9bf2e4f4c6f4/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c8/c866854d-4743-4a15-9ea8-9bf2e4f4c6f4/6-160x120.jpg']",Mercedes-Benz E 280,2000,Шымкент,2000 г.,Б/у седан,2.8 л,КПП механика,150 000,"бензин, черный, металлик, литые диски, тонировка, люк, ..."
48,4600000,"['https://kolesa-photos.kcdn.online/webp/04/04760068-f564-48d1-bf1f-9bfaa8d10eac/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/04/04760068-f564-48d1-bf1f-9bfaa8d10eac/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/04/04760068-f564-48d1-bf1f-9bfaa8d10eac/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/04/04760068-f564-48d1-bf1f-9bfaa8d10eac/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/04/04760068-f564-48d1-bf1f-9bfaa8d10eac/7-160x120.jpg']",Mercedes-Benz C 280,1996,Астана,1996 г.,Б/у седан,2.8 л,КПП автомат,220 000,"бензин, черный, металлик, литые диски, тонировка, люк, ..."
49,7600000,"['https://kolesa-photos.kcdn.online/webp/a0/a0c3ecd3-a8b7-4808-bb2a-9bcd7ea8037b/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a0/a0c3ecd3-a8b7-4808-bb2a-9bcd7ea8037b/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a0/a0c3ecd3-a8b7-4808-bb2a-9bcd7ea8037b/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a0/a0c3ecd3-a8b7-4808-bb2a-9bcd7ea8037b/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a0/a0c3ecd3-a8b7-4808-bb2a-9bcd7ea8037b/13-160x120.jpg']",Mercedes-Benz S 500,2007,Алматы,2007 г.,Б/у седан,5.5 л,КПП автомат,187 000,"бензин, черный, металлик, линзованная оптика, дневные х..."
50,23000000,"['https://kolesa-photos.kcdn.online/webp/60/607cf5c6-140d-4a19-b76b-9a9c6bb71790/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/60/607cf5c6-140d-4a19-b76b-9a9c6bb71790/1-160x120.jpg']",Mercedes-Benz S 500,2013,Астана,2013 г.,Б/у седан,4.7 л,КПП автомат,122 000,"бензин, черный, металлик, Идеальное состояние, резина з..."
51,10000000,"['https://kolesa-photos.kcdn.online/webp/b4/b4169b8c-83c4-4b70-b9e1-98d7bfa1ac53/28-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b4/b4169b8c-83c4-4b70-b9e1-98d7bfa1ac53/9-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b4/b4169b8c-83c4-4b70-b9e1-98d7bfa1ac53/10-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b4/b4169b8c-83c4-4b70-b9e1-98d7bfa1ac53/7-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b4/b4169b8c-83c4-4b70-b9e1-98d7bfa1ac53/11-160x120.jpg']",Mercedes-Benz ML 63 AMG,2007,Алматы,2007 г.,Б/у внедорожник,6.3 л,КПП автомат,225 000,"бензин, черный, металлик, литые диски, тонировка, ..."
52,10800000,"['https://kolesa-photos.kcdn.online/webp/63/63506f94-d6eb-43fe-b0c7-9bc62fca953a/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/63/63506f94-d6eb-43fe-b0c7-9bc62fca953a/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/63/63506f94-d6eb-43fe-b0c7-9bc62fca953a/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/63/63506f94-d6eb-43fe-b0c7-9bc62fca953a/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/63/63506f94-d6eb-43fe-b0c7-9bc62fca953a/5-160x120.jpg']",Mercedes-Benz CLA 200,2015,Алматы,2015 г.,Б/у седан,1.6 л,КПП робот,90 000,"бензин, черный, металлик, литые диски, обвес, хрустальная..."
53,18200000,"['https://kolesa-photos.kcdn.online/webp/d7/d7d4efde-9ce2-4934-a892-9bf3a3b173bc/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d7/d7d4efde-9ce2-4934-a892-9bf3a3b173bc/6-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d7/d7d4efde-9ce2-4934-a892-9bf3a3b173bc/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d7/d7d4efde-9ce2-4934-a892-9bf3a3b173bc/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/d7/d7d4efde-9ce2-4934-a892-9bf3a3b173bc/7-160x120.jpg']",Mercedes-Benz Sprinter,2021,Астана,2021 г.,Б/у фургон,2.2 л,КПП механика,200 000,"дизель, белый, линзованная оптика, дневные ходовые ог..."
54,2900000,"['https://kolesa-photos.kcdn.online/webp/cc/ccac6925-6a9f-4dd1-a710-9be9f4d59fd3/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/cc/ccac6925-6a9f-4dd1-a710-9be9f4d59fd3/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/cc/ccac6925-6a9f-4dd1-a710-9be9f4d59fd3/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/cc/ccac6925-6a9f-4dd1-a710-9be9f4d59fd3/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/cc/ccac6925-6a9f-4dd1-a710-9be9f4d59fd3/5-160x120.jpg']",Mercedes-Benz E 200,1997,Атырау,1997 г.,Б/у седан,2 л,КПП механика,360 000,"бензин, 1) Рулевой рейка контрактный 2) Амортизатор bels..."
55,65000000,"['https://kolesa-photos.kcdn.online/webp/99/993b7526-2482-4909-94bb-9bf85b3b9281/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/99/993b7526-2482-4909-94bb-9bf85b3b9281/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/99/993b7526-2482-4909-94bb-9bf85b3b9281/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/99/993b7526-2482-4909-94bb-9bf85b3b9281/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/99/993b7526-2482-4909-94bb-9bf85b3b9281/5-160x120.jpg']",Mercedes-Benz GLS 450,2022,Алматы,2022 г.,Б/у внедорожник,3 л,КПП автомат,25 000,"бензин, черный, металлик, Продам автомобиль: Mercede..."
56,2200000,"['https://kolesa-photos.kcdn.online/webp/72/72b1157a-55de-4844-a80e-9bf854c927af/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/72/72b1157a-55de-4844-a80e-9bf854c927af/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/72/72b1157a-55de-4844-a80e-9bf854c927af/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/72/72b1157a-55de-4844-a80e-9bf854c927af/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/72/72b1157a-55de-4844-a80e-9bf854c927af/5-160x120.jpg']",Mercedes-Benz E 280,1994,Алматы,1994 г.,Б/у седан,2.8 л,КПП автомат,364 000,"бензин, коричневый, литые диски, хрустальная оптика, ве..."
57,6200000,"['https://kolesa-photos.kcdn.online/webp/46/466ab5af-e502-46bc-9e6d-9bb7d1081ed7/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/46/466ab5af-e502-46bc-9e6d-9bb7d1081ed7/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/46/466ab5af-e502-46bc-9e6d-9bb7d1081ed7/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/46/466ab5af-e502-46bc-9e6d-9bb7d1081ed7/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/46/466ab5af-e502-46bc-9e6d-9bb7d1081ed7/2-160x120.jpg']",Mercedes-Benz S 500,2006,Алматы,2006 г.,Б/у седан,5.5 л,КПП автомат,,"бензин, 4 matic, Long, машина не идеальная есть что делать, цена окончательная"
58,57000000,"['https://kolesa-photos.kcdn.online/webp/a7/a7c3c2ab-0a7d-4480-a511-9be8ac89ac27/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a7/a7c3c2ab-0a7d-4480-a511-9be8ac89ac27/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a7/a7c3c2ab-0a7d-4480-a511-9be8ac89ac27/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a7/a7c3c2ab-0a7d-4480-a511-9be8ac89ac27/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a7/a7c3c2ab-0a7d-4480-a511-9be8ac89ac27/5-160x120.jpg']",Mercedes-Benz G 63 AMG,2016,Астана,2016 г.,Б/у внедорожник,5.5 л,КПП автомат,95 000,"бензин, черный, металлик, литые диски, тонировка, ..."
59,40000000,"['https://kolesa-photos.kcdn.online/webp/2a/2a23eb88-e65c-487e-b8c7-9bc99eb25ccd/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/2a/2a23eb88-e65c-487e-b8c7-9bc99eb25ccd/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/2a/2a23eb88-e65c-487e-b8c7-9bc99eb25ccd/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/2a/2a23eb88-e65c-487e-b8c7-9bc99eb25ccd/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/2a/2a23eb88-e65c-487e-b8c7-9bc99eb25ccd/6-160x120.jpg']",Mercedes-Benz G 63 AMG,2015,Алматы,2015 г.,Б/у внедорожник,5.5 л,КПП автомат,77 000,"бензин, черный, металлик, литые диски, тонировка, ..."
60,4500000,"['https://kolesa-photos.kcdn.online/webp/7d/7de13216-07d3-4b53-a7c2-9b8b97cf164a/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7d/7de13216-07d3-4b53-a7c2-9b8b97cf164a/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7d/7de13216-07d3-4b53-a7c2-9b8b97cf164a/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7d/7de13216-07d3-4b53-a7c2-9b8b97cf164a/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7d/7de13216-07d3-4b53-a7c2-9b8b97cf164a/5-160x120.jpg']",Mercedes-Benz S 320,1998,Караганда,1998 г.,Б/у седан,3.2 л,КПП автомат,,"бензин, черный, кожа, bluetooth, USB, ГУР, ABS, SRS, зимний режим, полный элек..."
61,5200000,"['https://kolesa-photos.kcdn.online/webp/f7/f7171171-327d-40f4-a0dc-9be29fff2b44/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f7/f7171171-327d-40f4-a0dc-9be29fff2b44/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f7/f7171171-327d-40f4-a0dc-9be29fff2b44/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f7/f7171171-327d-40f4-a0dc-9be29fff2b44/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f7/f7171171-327d-40f4-a0dc-9be29fff2b44/5-160x120.jpg']",Mercedes-Benz C 180,2008,Балхаш,2008 г.,Б/у седан,1.8 л,КПП автомат,299 999,"бензин, металлик, тонировка, люк, панорамная крыша, ксе..."
62,2500000,"['https://kolesa-photos.kcdn.online/webp/40/4054e36b-ebcd-473b-b96a-9bfacd7cddc0/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/40/4054e36b-ebcd-473b-b96a-9bfacd7cddc0/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/40/4054e36b-ebcd-473b-b96a-9bfacd7cddc0/11-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/40/4054e36b-ebcd-473b-b96a-9bfacd7cddc0/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/40/4054e36b-ebcd-473b-b96a-9bfacd7cddc0/4-160x120.jpg']",Mercedes-Benz E 280,1996,Алматы,1996 г.,Б/у седан,2.8 л,КПП автомат,111 111,"бензин, зеленый, литые диски, кожа, аудиосистема, ГУР, ..."
63,8000000,"['https://kolesa-photos.kcdn.online/webp/72/72e8798c-f522-4a9d-8ea9-9bfe98d4d53d/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/72/72e8798c-f522-4a9d-8ea9-9bfe98d4d53d/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/72/72e8798c-f522-4a9d-8ea9-9bfe98d4d53d/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/72/72e8798c-f522-4a9d-8ea9-9bfe98d4d53d/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/72/72e8798c-f522-4a9d-8ea9-9bfe98d4d53d/5-160x120.jpg']",Mercedes-Benz S 500,2006,Алматы,2006 г.,Б/у седан,5.5 л,КПП автомат,245 000,"бензин, черный, металлик, литые диски, тонировка, люк, ..."
64,7000000,"['https://kolesa-photos.kcdn.online/webp/c8/c8f5e1ff-ca99-44a3-9e6f-9bfe97a270ef/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c8/c8f5e1ff-ca99-44a3-9e6f-9bfe97a270ef/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c8/c8f5e1ff-ca99-44a3-9e6f-9bfe97a270ef/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c8/c8f5e1ff-ca99-44a3-9e6f-9bfe97a270ef/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c8/c8f5e1ff-ca99-44a3-9e6f-9bfe97a270ef/5-160x120.jpg']",Mercedes-Benz S 600,2006,Караганда,2006 г.,Б/у седан,5.5 л,КПП автомат,70 000,"бензин, черный, металлик, литые диски, тонировка, люк, п..."
